,LSOA,population_per_hectare
20175,E01003072,89.0
20176,E01003073,100.5
20177,E01003076,50.9
20178,E01003077,173.3
20179,E01003078,75.7
20180,E01003019,139.0
20181,E01003053,149.1
20182,E01003054,208.9
20183,E01003056,232.9
20184,E01003058,212.0
20185,E01003020,123.7
20186,E01003050,168.2
20187,E01003052,144.6
20188,E01003055,108.9
20189,E01003176,150.0
20190,E01003029,121.6
20191,E01003032,97.1
20192,E01003041,168.0
20193,E01003057,174.2
20194,E01003043,158.0
20195,E01003044,184.2
20196,E01003051,89.6
20197,E01003071,128.3
20198,E01003074,33.2
20199,E01003026,42.7
20200,E01003027,110.7
20201,E01003028,107.5
20202,E01003030,107.4
20203,E01003033,102.2
20204,E01003018,138.6
20205,E01003171,167.3
20206,E01003173,128.5
20207,E01003177,169.5
20208,E01003178,149.3
20209,E01003021,118.3
20210,E01003022,150.5
20211,E01003023,186.5
20212,E01003024,145.0
20213,E01003025,132.2
20214,E01003136,135.9
20215,E01003137,130.9
20216,E01003159,101.7
20217,E01003160,144.8
20218,E01003162,194.5
20219,E01003031,183.2
20220,E01003156,133.1
20221,E01003157,92.4
20222,E01003158,128.6
20223,E01003161,105.1
20224,E01003163,75.7
20225,E01003132,107.0
20226,E01003172,159.9
20227,E01003174,134.9
20228,E01003175,132.7
20229,E01003179,226.4
20230,E01003164,116.8
20231,E01003165,87.9
20232,E01003168,76.3
20233,E01003169,129.1
20234,E01003170,57.8
20235,E01003130,117.8
20236,E01003131,79.1
20237,E01003135,163.2
20238,E01003138,116.1
20239,E01003151,145.8
20240,E01003079,81.1
20241,E01003080,125.6
20242,E01003133,98.9
20243,E01003134,96.5
20244,E01003152,88.3
20245,E01003064,100.7
20246,E01003066,49.0
20247,E01003081,86.8
20248,E01003166,99.0
20249,E01003167,86.6
20250,E01003116,56.7
20251,E01003117,114.9
20252,E01003118,82.0
20253,E01003153,169.1
20254,E01003155,108.8
20255,E01003083,101.7
20256,E01003084,114.2
20257,E01003085,77.1
20258,E01003149,67.4
20259,E01003154,98.2
20260,E01003065,120.2
20261,E01003068,89.4
20262,E01003082,115.7
20263,E01003086,110.6
20264,E01003087,125.6
20265,E01003113,120.9
20266,E01003114,91.6
20267,E01003119,110.4
20268,E01003120,136.2
20269,E01003148,92.2
20270,E01003150,105.8
20271,E01003062,123.0
20272,E01003063,116.3
20273,E01003067,98.0
20274,E01003069,57.9
20275,E01003070,116.5
20276,E01003115,148.7
20277,E01003141,105.2
20278,E01003144,31.1
20279,E01003145,102.5
20280,E01003147,112.4
20281,E01003139,122.6
20282,E01003140,107.6
20283,E01003142,98.9
20284,E01003143,88.8
20285,E01003146,123.8
20286,E01003013,47.7
20287,E01003014,82.2
20288,E01003016,82.8
20289,E01003017,127.9
20290,E01032582,59.6
20291,E01003244,243.1
20292,E01003245,141.6
20293,E01003247,84.6
20294,E01003249,172.9
20295,E01003250,92.4
20296,E01003246,59.6
20297,E01003248,63.6
20298,E01003251,87.3
20299,E01003252,217.5
20300,E01003253,97.0
20301,E01003297,41.3
20302,E01003299,107.3
20303,E01003301,100.7
20304,E01003302,119.9
20305,E01003305,120.9
20306,E01003207,115.7
20307,E01003209,158.4
20308,E01003210,92.6
20309,E01003212,87.8
20310,E01003215,91.7
20311,E01003338,126.9
20312,E01003339,117.7
20313,E01003340,108.9
20314,E01003341,82.8
20315,E01003343,107.0
20316,E01003199,54.6
20317,E01003201,106.3
20318,E01003204,54.1
20319,E01003205,148.0
20320,E01003206,77.0
20321,E01003211,77.8
20322,E01003213,90.4
20323,E01003214,113.2
20324,E01033324,89.0
20325,E01033325,198.2
20326,E01003198,86.3
20327,E01003200,21.0
20328,E01003202,67.5
20329,E01003203,119.4
20330,E01003336,109.4
20331,E01003337,123.7
20332,E01003342,100.4
20333,E01003344,92.2
20334,E01003345,106.9
20335,E01003273,108.0
20336,E01003277,119.9
20337,E01003278,125.5
20338,E01003279,89.6
20339,E01003288,106.2
20340,E01003290,120.1
20341,E01003291,53.5
20342,E01003296,56.3
20343,E01033327,46.9
20344,E01033341,102.2
20345,E01003282,111.9
20346,E01003283,90.2
20347,E01003284,109.6
20348,E01003286,85.9
20349,E01003272,132.3
20350,E01003274,117.7
20351,E01003275,88.8
20352,E01003276,41.2
20353,E01003225,70.8
20354,E01003231,92.9
20355,E01003232,84.5
20356,E01003233,123.2
20357,E01003280,80.7
20358,E01003281,44.2
20359,E01003285,73.2
20360,E01003287,78.6
20361,E01003292,117.6
20362,E01003293,136.6
20363,E01003295,92.1
20364,E01033320,102.0
20365,E01033322,181.0
20366,E01003319,139.7
20367,E01003320,80.0
20368,E01003323,87.6
20369,E01003325,129.0
20370,E01003226,96.2
20371,E01003227,67.2
20372,E01003228,106.3
20373,E01003229,72.9
20374,E01003230,91.7
20375,E01003317,47.3
20376,E01003318,46.4
20377,E01003321,117.8
20378,E01003322,96.6
20379,E01003324,157.2
20380,E01003254,44.5
20381,E01003255,104.3
20382,E01003260,84.8
20383,E01003261,82.7
20384,E01003262,84.8
20385,E01003217,103.9
20386,E01003218,105.3
20387,E01003220,86.5
20388,E01003222,89.2
20389,E01003224,109.2
20390,E01003263,47.5
20391,E01003268,56.9
20392,E01003269,73.5
20393,E01003270,58.1
20394,E01003271,56.7
20395,E01003307,105.1
20396,E01003308,115.7
20397,E01003314,103.1
20398,E01003315,89.5
20399,E01003316,102.5
20400,E01003216,88.6
20401,E01003219,78.6
20402,E01003221,58.8
20403,E01003223,58.1
20404,E01003346,44.4
20405,E01003349,102.8
20406,E01003351,79.7
20407,E01003354,45.7
20408,E01003309,95.2
20409,E01003310,97.4
20410,E01003311,82.6
20411,E01003312,88.7
20412,E01003313,65.2
20413,E01003256,92.4
20414,E01003257,77.0
20415,E01003258,124.7
20416,E01003259,78.1
20417,E01003193,45.0
20418,E01003194,50.9
20419,E01003195,78.9
20420,E01003196,62.6
20421,E01003197,76.6
20422,E01003347,121.5
20423,E01003348,45.1
20424,E01003350,58.3
20425,E01003352,81.3
20426,E01003353,67.3
20427,E01003264,70.9
20428,E01003265,66.4
20429,E01003266,101.5
20430,E01003267,47.5
20431,E01003329,90.2
20432,E01003330,59.8
20433,E01003331,89.6
20434,E01003332,71.8
20435,E01003334,97.8
20436,E01003189,87.4
20437,E01003190,57.6
20438,E01003191,75.6
20439,E01003192,16.1
20440,E01003326,107.4
20441,E01003327,87.3
20442,E01003328,89.9
20443,E01003333,122.7
20444,E01003335,119.0
20445,E01003236,89.9
20446,E01003237,56.7
20447,E01003238,108.5
20448,E01003239,65.0
20449,E01032564,86.0
20450,E01003235,26.2
20451,E01003240,85.6
20452,E01003241,54.1
20453,E01003243,55.6
20454,E01032565,64.4
20455,E01003298,94.4
20456,E01003300,114.6
20457,E01003303,70.1
20458,E01003304,111.0
20459,E01032579,83.5
20460,E01003543,149.5
20461,E01003544,127.8
20462,E01003546,166.8
20463,E01003550,153.7
20464,E01003576,138.0
20465,E01003581,181.9
20466,E01003582,188.2
20467,E01003583,200.4
20468,E01003578,23.5
20469,E01003584,62.8
20470,E01003586,117.4
20471,E01003590,61.5
20472,E01003579,188.2
20473,E01003585,226.2
20474,E01003587,149.5
20475,E01003591,131.6
20476,E01003528,174.3
20477,E01003575,115.5
20478,E01003577,109.8
20479,E01003580,82.2
20480,E01003545,101.8
20481,E01003548,102.3
20482,E01003549,177.8
20483,E01003557,115.2
20484,E01003547,108.7
20485,E01003555,109.3
20486,E01003561,236.2
20487,E01003567,185.5
20488,E01003556,138.7
20489,E01003558,108.4
20490,E01003570,201.3
20491,E01003571,216.9
20492,E01003572,189.7
20493,E01003551,192.1
20494,E01003553,185.1
20495,E01003554,190.3
20496,E01003559,168.1
20497,E01003529,201.8
20498,E01003530,151.4
20499,E01003531,89.8
20500,E01003532,178.9
20501,E01003534,174.6
20502,E01003533,164.3
20503,E01003560,231.7
20504,E01003563,223.7
20505,E01003588,239.4
20506,E01003589,136.1
20507,E01003616,113.4
20508,E01003617,119.0
20509,E01003618,136.7
20510,E01003619,88.9
20511,E01003615,170.1
20512,E01033578,22.4
20513,E01033579,29.4
20514,E01033583,19.5
20515,E01033586,20.0
20516,E01003562,223.8
20517,E01003564,225.9
20518,E01003565,205.4
20519,E01003566,184.2
20520,E01003625,53.2
20521,E01003626,155.1
20522,E01003627,210.1
20523,E01003628,179.2
20524,E01003629,256.8
20525,E01003552,161.6
20526,E01003596,159.1
20527,E01003597,182.5
20528,E01003635,49.1
20529,E01003568,209.7
20530,E01003569,181.2
20531,E01003573,216.3
20532,E01003574,139.4
20533,E01003520,153.7
20534,E01003521,165.9
20535,E01003522,244.0
20536,E01003525,153.2
20537,E01003526,179.9
20538,E01003488,144.2
20539,E01003489,147.4
20540,E01003490,184.6
20541,E01003524,229.9
20542,E01003631,110.6
20543,E01003632,165.7
20544,E01003633,194.5
20545,E01003634,124.3
20546,E01003636,100.9
20547,E01003598,264.2
20548,E01003600,171.9
20549,E01003630,192.6
20550,E01003637,195.6
20551,E01003491,190.8
20552,E01003592,125.9
20553,E01003599,120.2
20554,E01003606,130.8
20555,E01003535,33.9
20556,E01003536,105.4
20557,E01003621,248.8
20558,E01003622,66.7
20559,E01003623,64.6
20560,E01003523,99.4
20561,E01003527,107.9
20562,E01003537,106.3
20563,E01003542,147.1
20564,E01003624,110.7
20565,E01003492,212.0
20566,E01003493,164.0
20567,E01003494,193.8
20568,E01003495,177.8
20569,E01003594,149.1
20570,E01003595,165.6
20571,E01003602,166.5
20572,E01003607,131.1
20573,E01003496,76.3
20574,E01003498,74.7
20575,E01003500,27.9
20576,E01003593,142.5
20577,E01003601,60.2
20578,E01003603,96.0
20579,E01003605,199.1
20580,E01003608,222.8
20581,E01003538,119.8
20582,E01003539,89.3
20583,E01003540,88.3
20584,E01003541,116.1
20585,E01003499,133.8
20586,E01003501,128.7
20587,E01003502,121.8
20588,E01003503,115.9
20589,E01003507,148.8
20590,E01003508,122.7
20591,E01003509,187.2
20592,E01003604,106.6
20593,E01003483,60.7
20594,E01003484,160.2
20595,E01003516,137.9
20596,E01003518,88.3
20597,E01003519,253.6
20598,E01003480,76.3
20599,E01003482,7.3
20600,E01003486,55.1
20601,E01003487,110.3
20602,E01003497,25.2
20603,E01003506,139.4
20604,E01033574,81.7
20605,E01033575,66.3
20606,E01033576,34.3
20607,E01033584,105.9
20608,E01033585,83.4
20609,E01003479,49.8
20610,E01003481,30.3
20611,E01003485,103.8
20612,E01003513,44.4
20613,E01003511,152.0
20614,E01003512,139.9
20615,E01003514,85.0
20616,E01003515,24.1
20617,E01003517,61.0
20618,E01003609,28.8
20619,E01003611,120.3
20620,E01033577,22.6
20621,E01033580,181.4
20622,E01033581,13.6
20623,E01033582,84.6
20624,E01004029,170.4
20625,E01004032,124.2
20626,E01004053,124.5
20627,E01004054,134.3
20628,E01004055,65.6
20629,E01003927,84.1
20630,E01003929,90.0
20631,E01003934,60.4
20632,E01003935,95.4
20633,E01003939,120.8
20634,E01003976,162.9
20635,E01004027,68.5
20636,E01032637,311.0
20637,E01032638,285.5
20638,E01032640,282.4
20639,E01032646,127.7
20640,E01032803,220.4
20641,E01032834,321.0
20642,E01003975,199.3
20643,E01003978,132.9
20644,E01004022,107.0
20645,E01004023,134.7
20646,E01004028,137.8
20647,E01003938,235.0
20648,E01003940,272.6
20649,E01003941,202.7
20650,E01003942,137.4
20651,E01003979,106.6
20652,E01003981,88.0
20653,E01004030,155.2
20654,E01004031,48.3
20655,E01004033,104.5
20656,E01004034,116.7
20657,E01004036,207.8
20658,E01004056,110.1
20659,E01004057,61.6
20660,E01004058,121.1
20661,E01004059,47.4
20662,E01004060,194.4
20663,E01003936,195.9
20664,E01003937,161.8
20665,E01003943,225.2
20666,E01032720,101.9
20667,E01003977,129.3
20668,E01004037,131.7
20669,E01004038,109.0
20670,E01004042,115.8
20671,E01004043,114.3
20672,E01003986,68.5
20673,E01003987,129.4
20674,E01004024,154.5
20675,E01004035,72.3
20676,E01003960,147.0
20677,E01003961,170.6
20678,E01003994,105.7
20679,E01032722,108.5
20680,E01003980,98.2
20681,E01004039,183.2
20682,E01004040,161.5
20683,E01004041,216.1
20684,E01004044,199.3
20685,E01003992,202.4
20686,E01003995,215.6
20687,E01003998,142.2
20688,E01003999,164.1
20689,E01032639,184.4
20690,E01032719,291.8
20691,E01003964,43.5
20692,E01003966,189.7
20693,E01003968,270.4
20694,E01003971,284.0
20695,E01003974,227.2
20696,E01003963,277.4
20697,E01003967,288.0
20698,E01003970,74.2
20699,E01003972,227.2
20700,E01003973,186.2
20701,E01003923,146.2
20702,E01003969,65.4
20703,E01003991,153.1
20704,E01003993,199.7
20705,E01003997,159.6
20706,E01003983,172.2
20707,E01003988,56.7
20708,E01003989,79.9
20709,E01003990,149.2
20710,E01004007,157.8
20711,E01003912,195.0
20712,E01004011,184.9
20713,E01004012,177.8
20714,E01004013,158.3
20715,E01004014,194.5
20716,E01003911,176.9
20717,E01003916,145.1
20718,E01003917,159.2
20719,E01003918,184.6
20720,E01003925,151.5
20721,E01003919,118.6
20722,E01003920,213.3
20723,E01003921,122.5
20724,E01003922,138.2
20725,E01003924,242.5
20726,E01003926,133.0
20727,E01004008,213.2
20728,E01004010,118.7
20729,E01004067,93.1
20730,E01032805,146.2
20731,E01003984,121.2
20732,E01004003,134.8
20733,E01004004,127.6
20734,E01004005,144.7
20735,E01004006,130.0
20736,E01003913,78.5
20737,E01003914,126.5
20738,E01003915,199.2
20739,E01004050,79.9
20740,E01004052,102.1
20741,E01004061,83.8
20742,E01004062,119.4
20743,E01004063,111.4
20744,E01004065,135.8
20745,E01004066,151.4
20746,E01004000,115.9
20747,E01004001,88.9
20748,E01004019,169.5
20749,E01004064,120.6
20750,E01004068,109.2
20751,E01004045,243.7
20752,E01004047,157.6
20753,E01004048,39.3
20754,E01004049,155.8
20755,E01004051,91.5
20756,E01003953,102.7
20757,E01003955,130.3
20758,E01004015,27.2
20759,E01004021,139.0
20760,E01004046,110.6
20761,E01004002,47.7
20762,E01004016,41.1
20763,E01004017,43.5
20764,E01004020,88.4
20765,E01003952,124.1
20766,E01003954,158.1
20767,E01003956,145.9
20768,E01004071,125.7
20769,E01004072,61.7
20770,E01004069,15.7
20771,E01004070,61.7
20772,E01004073,96.7
20773,E01004074,53.3
20774,E01004075,31.4
20775,E01003949,82.3
20776,E01003950,77.9
20777,E01003957,105.9
20778,E01003958,107.6
20779,E01004018,70.6
20780,E01003945,19.8
20781,E01003946,38.6
20782,E01003947,108.6
20783,E01003948,58.5
20784,E01003951,14.4
20785,E01003930,138.9
20786,E01003932,128.6
20787,E01003933,79.2
20788,E01032583,104.4
20789,E01032584,147.7
20790,E01004222,179.5
20791,E01004223,35.1
20792,E01004224,45.6
20793,E01004226,187.5
20794,E01004197,137.1
20795,E01004198,160.9
20796,E01004199,237.2
20797,E01004201,119.9
20798,E01004228,146.6
20799,E01004230,133.1
20800,E01004232,86.1
20801,E01004233,218.9
20802,E01004234,38.7
20803,E01004225,173.5
20804,E01004229,142.4
20805,E01004231,165.4
20806,E01032764,40.0
20807,E01032765,183.7
20808,E01032784,234.0
20809,E01004200,273.3
20810,E01004202,152.0
20811,E01004203,169.1
20812,E01004204,187.2
20813,E01004311,179.2
20814,E01004314,132.1
20815,E01004315,170.3
20816,E01004318,248.6
20817,E01004259,129.3
20818,E01004260,182.5
20819,E01004263,174.1
20820,E01004266,188.2
20821,E01004235,345.6
20822,E01004236,164.3
20823,E01004237,177.3
20824,E01004238,77.0
20825,E01004239,154.5
20826,E01004312,234.9
20827,E01004313,248.8
20828,E01004316,323.3
20829,E01004317,100.0
20830,E01004261,151.9
20831,E01004262,118.7
20832,E01004264,252.8
20833,E01032785,185.4
20834,E01032786,267.8
20835,E01004207,206.4
20836,E01004209,169.9
20837,E01004212,202.7
20838,E01032787,241.9
20839,E01004240,209.6
20840,E01004241,138.8
20841,E01004242,121.6
20842,E01004267,83.8
20843,E01004268,345.1
20844,E01004205,155.9
20845,E01004206,194.0
20846,E01004208,122.1
20847,E01004211,88.8
20848,E01004269,127.3
20849,E01004270,76.2
20850,E01004271,165.7
20851,E01004272,221.4
20852,E01004273,112.9
20853,E01004306,147.7
20854,E01004307,101.9
20855,E01004308,177.4
20856,E01004309,224.9
20857,E01004310,214.5
20858,E01004283,153.3
20859,E01004287,254.5
20860,E01004289,175.8
20861,E01004290,126.9
20862,E01004322,91.1
20863,E01004323,207.4
20864,E01004324,206.8
20865,E01004326,172.5
20866,E01004245,72.5
20867,E01004246,97.1
20868,E01004248,125.7
20869,E01004249,112.5
20870,E01004284,120.6
20871,E01004285,185.9
20872,E01004286,151.5
20873,E01004288,157.6
20874,E01004243,153.4
20875,E01004244,137.1
20876,E01004247,162.5
20877,E01004250,234.4
20878,E01004319,210.3
20879,E01004321,174.7
20880,E01004325,182.2
20881,E01032766,162.0
20882,E01032767,117.9
20883,E01004298,178.3
20884,E01004300,258.4
20885,E01004304,190.4
20886,E01004305,214.3
20887,E01004251,163.6
20888,E01004254,124.3
20889,E01004255,172.3
20890,E01004258,154.5
20891,E01004252,168.1
20892,E01004253,153.3
20893,E01004256,120.7
20894,E01004257,149.9
20895,E01004301,161.9
20896,E01004302,399.0
20897,E01004303,106.5
20898,E01032768,185.1
20899,E01032769,119.8
20900,E01004292,115.9
20901,E01004294,82.4
20902,E01004295,186.5
20903,E01004296,118.9
20904,E01004291,159.1
20905,E01004293,65.1
20906,E01004297,151.7
20907,E01004215,91.4
20908,E01004219,115.0
20909,E01004221,141.3
20910,E01032776,133.5
20911,E01032777,98.4
20912,E01032778,35.4
20913,E01032779,365.4
20914,E01032780,37.8
20915,E01004214,248.4
20916,E01004216,178.5
20917,E01004217,42.2
20918,E01004218,119.0
20919,E01004274,232.4
20920,E01004275,135.5
20921,E01004276,248.6
20922,E01004281,140.9
20923,E01032775,316.6
20924,E01032783,167.8
20925,E01004280,137.9
20926,E01032770,271.9
20927,E01032772,139.4
20928,E01032773,461.8
20929,E01032774,63.6
20930,E01004277,37.8
20931,E01032771,31.4
20932,E01032781,281.7
20933,E01032782,210.4
20934,E01004560,28.3
20935,E01004566,164.8
20936,E01004582,159.7
20937,E01004583,119.8
20938,E01004562,26.8
20939,E01004563,126.8
20940,E01004564,46.3
20941,E01004567,194.4
20942,E01033098,30.8
20943,E01033100,108.7
20944,E01033132,39.3
20945,E01004539,154.5
20946,E01004540,150.3
20947,E01004577,168.9
20948,E01004584,331.4
20949,E01004579,137.6
20950,E01004580,192.6
20951,E01004581,159.4
20952,E01033099,99.2
20953,E01033101,94.2
20954,E01033133,200.2
20955,E01004565,192.1
20956,E01004590,122.3
20957,E01004591,140.0
20958,E01004592,169.9
20959,E01004604,44.9
20960,E01004605,88.8
20961,E01004606,154.3
20962,E01004607,102.9
20963,E01004608,174.8
20964,E01004535,228.9
20965,E01004537,159.7
20966,E01004538,176.0
20967,E01004541,172.9
20968,E01004534,72.1
20969,E01004536,135.9
20970,E01004552,185.8
20971,E01004585,142.2
20972,E01004588,116.9
20973,E01004554,39.4
20974,E01004556,161.8
20975,E01004586,207.8
20976,E01004587,161.5
20977,E01004589,182.0
20978,E01004509,56.8
20979,E01004511,106.3
20980,E01004602,118.8
20981,E01004609,104.3
20982,E01033093,55.6
20983,E01033135,106.1
20984,E01004506,95.2
20985,E01004638,53.0
20986,E01004639,76.5
20987,E01004640,106.9
20988,E01004641,92.0
20989,E01004508,146.8
20990,E01004510,117.2
20991,E01004514,102.9
20992,E01004515,161.5
20993,E01004551,82.7
20994,E01004568,72.1
20995,E01004574,86.1
20996,E01004575,33.5
20997,E01004576,35.1
20998,E01004500,102.4
20999,E01004501,96.0
21000,E01004503,84.4
21001,E01004505,81.1
21002,E01004507,101.5
21003,E01004553,82.2
21004,E01004557,142.3
21005,E01004558,75.5
21006,E01004559,78.9
21007,E01004619,27.5
21008,E01004572,21.1
21009,E01004642,84.4
21010,E01004643,99.6
21011,E01004644,49.3
21012,E01004645,131.0
21013,E01004477,81.4
21014,E01004478,161.7
21015,E01004479,107.3
21016,E01004550,106.6
21017,E01004555,120.5
21018,E01004494,137.8
21019,E01004513,122.4
21020,E01004600,167.2
21021,E01004601,73.7
21022,E01004493,126.2
21023,E01004512,129.8
21024,E01004620,153.6
21025,E01004621,38.5
21026,E01004623,116.3
21027,E01004627,145.6
21028,E01004499,113.7
21029,E01004502,116.4
21030,E01004504,68.1
21031,E01004594,115.3
21032,E01004596,137.5
21033,E01004629,66.3
21034,E01004472,133.3
21035,E01004474,126.3
21036,E01004476,85.1
21037,E01004542,123.0
21038,E01004544,149.3
21039,E01004628,101.0
21040,E01004630,154.1
21041,E01004631,95.0
21042,E01004633,195.9
21043,E01004569,84.8
21044,E01004570,162.0
21045,E01004571,137.0
21046,E01004573,9.5
21047,E01004495,130.4
21048,E01004496,110.6
21049,E01004497,86.5
21050,E01004622,112.0
21051,E01004624,39.6
21052,E01004593,85.2
21053,E01004595,78.2
21054,E01004597,129.7
21055,E01004598,123.4
21056,E01004599,136.7
21057,E01004473,156.1
21058,E01004475,134.0
21059,E01004480,209.5
21060,E01004483,46.7
21061,E01004484,49.0
21062,E01004486,54.8
21063,E01004543,85.4
21064,E01004545,107.5
21065,E01004546,164.6
21066,E01004549,134.5
21067,E01004625,56.1
21068,E01004626,32.3
21069,E01004632,55.1
21070,E01004634,119.5
21071,E01004635,100.5
21072,E01004636,95.4
21073,E01004637,103.9
21074,E01004481,164.3
21075,E01004488,140.6
21076,E01004547,121.3
21077,E01004548,123.6
21078,E01004482,134.0
21079,E01004485,108.8
21080,E01004487,147.7
21081,E01004489,79.5
21082,E01004490,119.0
21083,E01004491,124.9
21084,E01004492,62.2
21085,E01004498,150.8
21086,E01004532,165.0
21087,E01004611,130.6
21088,E01004612,148.5
21089,E01004618,132.5
21090,E01004531,199.3
21091,E01004533,159.8
21092,E01004610,69.1
21093,E01004613,160.4
21094,E01004614,145.2
21095,E01004615,101.2
21096,E01004616,204.3
21097,E01004617,38.9
21098,E01004525,132.7
